radius,h_err,l_err,u_err,cs_err,sig_err,Btot_err,Breg_err,Bord_err,po_err,pB_err,alphak_err,taue_err,taur_err,dkdc_err,mach_err,gamma_err
1.087921325776271,0.003328222903837128,0.0008141492661912204,0.89929118991745,0.2330644335249886,0.8764911084862684,54.13852280407949,7.176695361355863,13.4669317846597,8.52221882686115,13.793179516120931,1.1086142868553908,0.05602769905736174,11.347691540630434,0.9107287765647532,1.31337078994667,58.085578840513875
1.8534955916271183,0.0061987699977973185,0.0012539579674905987,1.0458192620810296,0.28387194668678595,1.0172340044784056,35.855959359903835,2.3834519064138275,7.637843127105601,6.34393467798323,13.643019444363556,0.8502928473441596,0.07290176567249068,11.093007821155297,0.6862358792470464,1.2462634988808456,11.757575925158458
2.578776474169491,0.012203894633578348,0.002011922475359283,1.2721093118987399,0.36036126656605405,1.235583163524208,22.349884459470257,1.8359131213165025,4.2230954444721975,7.574537340371629,13.664493322254392,0.7887433233300651,0.09423805722495476,9.599367692040746,0.8298538578698792,1.1944048366833888,11.574010919035693
3.3443507400203387,0.020688485855831752,0.0028812937910419473,1.4785033234387075,0.4383679732087296,1.4341333519177821,15.394941592206845,1.4090797176447347,2.729172484785685,7.798057577678606,12.748704665083714,0.736746291276616,0.11356592396280388,8.392141565457374,1.002267322750629,1.1447586482816492,10.403420963085589
4.109925005871186,0.029932143777429487,0.003646314716029287,1.6805752957522446,0.4999639514678725,1.6313667001187324,12.397953707894631,0.9973773073500827,2.0172735779478947,7.514836015391185,12.564509336957537,0.668270447781134,0.12386313268946192,6.974319365078815,0.9697096305961098,1.1440114776631287,6.5978280648250545
4.875499271722034,0.036338770963980506,0.004039562384383524,1.8055855994881491,0.5568184983910129,1.7511465694837713,11.30900044548037,0.6682742861291279,1.694585167027399,6.919464047281766,13.663929236408174,0.5925764267807838,0.12517713697706856,5.99984173208767,0.792060977484829,1.107714728925531,2.9944211033308425
5.5604867735728805,0.0404523093813229,0.004211906457503875,1.8830790162342304,0.5932114802406652,1.8253540617303148,10.878042807135502,0.5906661799914654,1.597983992738129,6.472865352408015,12.899620544597731,0.5271932643008159,0.12324238178244212,5.4091492887694725,0.7774722862941558,1.0854605120008296,2.646028467058708
6.326061039423728,0.04162793967282134,0.004179292078047109,1.8710029648389566,0.6242625565980964,1.8088509551987229,10.666702762993856,0.5260249269759611,1.5806783726800084,5.823083387154996,11.643805729302002,0.4518083822392136,0.12124849667125924,5.412723545585695,0.7541427622357981,1.024280867888448,2.519133420726866
7.091635305274576,0.04552871599873647,0.004323269743925492,1.9179944083137332,0.6607630217741124,1.852268816840048,10.209399554867701,0.37361412904105135,1.4699762209620872,4.956960009713663,11.924334645442123,0.3995098298026943,0.1204369243823936,5.094349421848472,0.6592127962677522,0.9937586311844607,1.3431171856972632
7.816916187816948,0.050832335061122225,0.004535898962482305,1.9888719188283654,0.698014378936485,1.9202944793106438,9.68939615981167,0.18764400636017392,1.357936344218362,0.5921510988164583,12.858036845775473,0.36672339114320873,0.12000469863347096,4.676408350204581,0.5802249927784724,0.9786733089197485,0.44462543887733635
8.582490453667795,0.05798402529681753,0.004787631818491501,2.0775906638687607,0.7487998120575458,2.005653383473962,9.059920039509262,0.20925080059502227,1.2246856211982675,0.7556604806184203,12.445128818325184,0.33859811243400545,0.11901728015077846,4.135174285819084,0.5957162617524626,0.9606722829266382,0.4798521866019657
9.307771337518645,0.062434229351924976,0.004880694874974147,2.1247646321788367,0.7840691057313923,2.0502730767094386,8.765240067835162,0.2919630003016329,1.1658252037475147,1.3491281361474952,10.607702120662855,0.3094470777356312,0.11692174791144411,3.840563283189556,0.6555639900342126,0.942325845060003,0.947123173669244
10.073345603369493,0.06589033871594446,0.004912008848391381,2.1523524069049462,0.8157484232214687,2.0753405799155376,8.560072288576006,0.332505142372004,1.1610377665538218,4.457755884788903,8.43622152595063,0.2769141781989292,0.11457250499642259,3.6468538414984337,0.7359166754696015,0.9204599293057253,1.4932451023857714
10.79862648722034,0.07416713823857775,0.0051416091371319,2.262248829078591,0.8465056768347873,2.1845398812770376,7.930031081871808,0.33271043521976984,1.0720147530516277,2.3054061303109266,7.0374064247735735,0.2509417032173609,0.1126303455191173,3.2207835331760006,0.8038277591465747,0.9358598597494413,1.68567346227956
11.523907369762712,0.0878140832750917,0.005548905603935406,2.3924365845484354,0.8911008566555604,2.313831719803072,6.812645829804275,0.3278971771446405,0.906802080124638,2.670550535996831,5.766095193652963,0.2306216477164418,0.11309193036754109,2.8088081848907698,0.9166854619151172,0.94912012501607,1.8140937920071403
12.329775018922032,0.10446694971827833,0.005996753751845773,2.4619866437018456,0.962902297001943,2.380612292049898,5.616535619487484,0.30882872496343367,0.7344002755268592,1.1889747211404005,4.820048909476506,0.21229794596257073,0.11602351658723346,2.5403502956554687,1.0372984461901675,0.9224260730414221,1.75750148171868
13.095349287389828,0.1199609863659455,0.006414275387795841,2.4411727451001575,1.0358325727482183,2.356625189841822,4.672171628997435,0.28760950966905274,0.6075762629066401,2.6743971554991233e-15,4.23721105113649,0.20101638265520688,0.1223162991582942,2.5246655533190148,1.1603501663623357,0.8697937174480265,1.6572857186305872
13.820630163389827,0.141340988846758,0.006961733071519528,2.43438478757449,1.115341640882065,2.3480481084145413,3.7663938316150105,0.2654478244125392,0.488123641156286,1.2149624742709965e-22,3.6626766206344734,0.19228738400673492,0.1300392589396759,2.467331704378143,1.338362570076911,0.8276058794219238,1.544448948184458
14.545911052474574,0.16146961883128216,0.007429756934353504,2.3802819405199815,1.2036283453889225,2.292968017316584,3.077991215402554,0.24511704187541986,0.40234454285118176,8.505822712630861e-32,3.2664613949601056,0.186262636719135,0.13860876420815663,2.4889495037624565,1.5198116607619447,0.7732098310283542,1.4219148625573625
